,train_loss,test_loss,train_ACC,test_ACC,lr
0,1.8989259870460882,1.5663444638252257,30.262,41.5,0.1
1,1.4126684126036857,1.3220079779624938,47.904,52.31,0.09997532801828658
2,1.1187738007901575,1.090839700102806,59.936,61.51,0.09990133642141358
3,0.9077390165585081,0.934282813668251,68.094,66.43,0.099778098230154
4,0.7397621584975201,0.7654508087038994,74.032,74.41,0.0996057350657239
5,0.6351217649629354,0.971682990193367,78.076,69.26,0.09938441702975688
6,0.5745457806398192,1.0441132068634034,80.104,69.07,0.09911436253643444
7,0.5370276796695826,0.6919938683509826,81.474,76.39,0.09879583809693737
8,0.5066156859135689,0.5702472522854805,82.666,80.87,0.09842915805643156
9,0.4783087016828835,0.7784016254544258,83.644,74.99,0.09801468428384716
10,0.4617086696960127,0.6895779839158058,84.004,76.74,0.09755282581475769
11,0.4467747665732108,0.5435719993710518,84.688,81.72,0.09704403844771128
12,0.4269205592477413,0.7208108359575272,85.496,77.34,0.09648882429441258
13,0.4164520465123379,0.6527770465612411,85.818,79.19,0.09588773128419906
14,0.40650457498210163,0.8445223701000214,85.996,74.27,0.09524135262330098
15,0.39686182598628655,0.5559232330322266,86.696,80.89,0.0945503262094184
16,0.3840498305723795,0.4555455741286278,86.784,84.89,0.09381533400219319
17,0.38032091738622814,0.499699784219265,86.82,83.41,0.0930371013501972
18,0.37164265123169743,0.5246959012746811,87.206,82.4,0.09221639627510078
19,0.36029097685576095,0.5274720111489296,87.572,82.3,0.09135402871372812
20,0.3481968695397877,0.5584010878205299,88.02,81.89,0.09045084971874741
21,0.3472067126075325,0.46476311415433885,87.958,84.28,0.08950775061878455
22,0.3356763281861839,0.5749157619476318,88.452,81.05,0.0885256621387895
23,0.33296303858842385,0.48851822763681413,88.562,83.14,0.08750555348152302
24,0.327598384350462,0.4844666413962841,88.742,83.89,0.08644843137107061
25,0.318019244524524,0.6334050107002258,89.144,79.77,0.0853553390593274
26,0.3127875494606355,0.4738809248805046,89.31,84.82,0.08422735529643446
27,0.3101552813444906,0.5666694539785385,89.186,82.1,0.08306559326618262
28,0.30043950997045277,0.4443489930033684,89.726,85.13,0.08187119948743452
29,0.2992904911870542,0.3989415016770363,89.712,86.62,0.08064535268264886
30,0.2903203035102171,0.5071254089474678,89.866,83.49,0.0793892626146237
31,0.28548742062829036,0.4818233424425125,90.298,84.09,0.07810416889260657
32,0.2792428067273191,0.45832560032606123,90.294,84.75,0.07679133974894986
33,0.27386688801181286,0.5548464433848858,90.51,83.09,0.0754520707875186
34,0.268641671542164,0.5358012406527997,90.708,82.62,0.0740876837050858
35,0.2645707492861906,0.45757716581225394,91.032,85.44,0.07269952498697738
36,0.2597051642434981,0.3432674677670002,91.04,88.78,0.07128896457825366
37,0.2532951096668268,0.4871425750851631,91.318,85.04,0.06985739453173906
38,0.2542940295108444,0.49968078941106797,91.266,83.69,0.06840622763423394
39,0.23810044312111253,0.5141186159849167,91.79,84.13,0.06693689601226462
40,0.2433158615818414,0.47388487935066226,91.724,84.64,0.06545084971874741
41,0.23619949855767858,0.3919335445761681,91.854,87.15,0.06394955530196152
42,0.22723072984486894,0.3461995323002338,92.382,88.49,0.062434494358242776
43,0.22610367812654553,0.45068634808063507,92.204,85.99,0.06090716206982718
44,0.22169225255165564,0.32799017265439034,92.424,89.26,0.05936906572928628
45,0.21881836879512537,0.41558380201458933,92.492,86.8,0.05782172325201159
46,0.20972638624860807,0.3683465366065502,92.77,88.93,0.056266661678215264
47,0.20577054528895852,0.33905310951173306,92.964,89.17,0.05470541566592575
48,0.19746790978762194,0.36489219442009924,93.212,88.78,0.053139525976465714
49,0.19518163889798973,0.38141100481152534,93.212,87.65,0.05157053795390645
50,0.18834663405442786,0.2959375675022602,93.39,90.22,0.05000000000000004
51,0.17845000755375304,0.340629156678915,93.906,89.31,0.04842946204609362
52,0.1753887627511988,0.31201850682497023,94.03,90.01,0.04686047402353437
53,0.16808918433840317,0.35486821994185447,94.208,88.62,0.045294584334074316
54,0.1610698473194371,0.31275443762540817,94.432,89.98,0.043733338321784825
55,0.15582759772687008,0.3433163803815842,94.654,89.23,0.042178276747988484
56,0.15387671756203217,0.49997479751706125,94.748,85.01,0.0406309342707138
57,0.14902703126754296,0.33323299542069434,94.97,89.36,0.039092837930172916
58,0.13820362093922733,0.34722521230578424,95.168,89.25,0.037565505641757285
59,0.13356522679367028,0.3452779364585876,95.44,89.47,0.03605044469803857
60,0.1276129205208605,0.30169949628412723,95.606,90.29,0.034549150281252675
61,0.12188892118880511,0.3220207852870226,95.858,89.71,0.03306310398773546
62,0.11420657966867127,0.3138756870478392,96.11,90.26,0.031593772365766146
63,0.10718470307834008,0.3250269071012735,96.37,90.18,0.030142605468260992
64,0.10088377919457757,0.30922841884195806,96.554,90.78,0.028711035421746394
65,0.09723095225213128,0.35317482709884646,96.774,89.27,0.027300475013022688
66,0.09074814913465697,0.2736083523184061,96.926,91.59,0.025912316294914254
67,0.08520138944449175,0.30299834366887807,97.04,91.11,0.02454792921248146
68,0.06993382671357268,0.29194249004125594,97.692,91.25,0.02320866025105018
69,0.07136906127509711,0.2698889234662056,97.598,92.1,0.021895831107393487
70,0.0643786972441027,0.3154444169253111,97.838,91.23,0.02061073738537637
71,0.057076824395476705,0.26137507807463406,98.176,92.36,0.01935464731735119
72,0.05046805108914061,0.2598248739540577,98.386,92.27,0.018128800512565532
73,0.040604868266598114,0.25904427975416183,98.754,92.64,0.016934406733817433
74,0.03938758717921308,0.24812715351581574,98.742,93.42,0.01577264470356558
75,0.03072399570299384,0.24347590282559395,99.048,92.87,0.014644660940672643
76,0.029291332556444512,0.23935500502586365,99.086,93.61,0.013551568628929448
77,0.019664495985697753,0.24747655108571054,99.506,93.7,0.012494446518477033
78,0.018452354773517,0.23127317309379578,99.486,93.24,0.011474337861210555
79,0.015446523184199696,0.20661700705066324,99.596,94.32,0.01049224938121549
80,0.012690737369217817,0.24027525614947082,99.694,93.64,0.009549150281252642
81,0.009148472692886525,0.20079864941537381,99.822,94.65,0.008645971286271922
82,0.008538520655563802,0.21297992933541537,99.808,94.36,0.007783603724899264
83,0.006234789720785273,0.2005671091377735,99.916,95.01,0.006962898649802819
84,0.005063808188163926,0.19684313904494047,99.93,94.9,0.0061846659978068265
85,0.004293067417854248,0.1896633083373308,99.948,94.96,0.005449673790581615
86,0.0034505568384883634,0.18636682230979204,99.98,95.16,0.004758647376699036
87,0.003265652531350646,0.18800057023763656,99.972,95.23,0.004112268715800957
88,0.0031146796341613887,0.1862200128659606,99.982,95.25,0.003511175705587435
89,0.003102622971044677,0.18237940112128853,99.972,95.19,0.0029559615522887295
90,0.0027523109254062824,0.18116377167403697,99.994,95.35,0.0024471741852423253
91,0.0025245092835698914,0.184946854300797,99.99,95.32,0.0019853157161528537
92,0.002732421379283909,0.18155483439564704,99.98,95.31,0.0015708419435684529
93,0.0027007551573793335,0.1816997602209449,99.982,95.26,0.0012041619030626347
94,0.0025213091618433844,0.18175660222768783,99.99,95.42,0.0008856374635655646
95,0.0024498071311020277,0.18127274924889206,99.994,95.36,0.0006155829702431174
96,0.0026083853470323525,0.17951653476804494,99.992,95.32,0.00039426493427611206
97,0.0024728030225385903,0.17981945093721152,99.994,95.43,0.00022190176984600036
98,0.002501306002703555,0.1806414543837309,99.986,95.37,9.866357858642213e-05
99,0.002458137697200803,0.18163874918594958,99.99,95.33,2.4671981713420017e-05
