,train_loss,test_loss,train_ACC,test_ACC,lr
64,0.007493214948591716,0.4957250537164509,99.76,92.02,0.002871103542174639
65,0.006090596916883186,0.5214493219554425,99.798,91.73,0.002730047501302268
66,0.007164615153702294,0.520288519077003,99.752,92.21,0.0025912316294914245
67,0.006884970620595058,0.5391179943829775,99.746,92.01,0.002454792921248145
68,0.005547619079422179,0.5037440852075815,99.816,92.44,0.002320866025105017
69,0.0038739844629190603,0.5075713895261288,99.872,92.48,0.002189583110739348
70,0.004747878798954141,0.5196641631051898,99.846,92.11,0.002061073738537636
71,0.005277556659366336,0.5173360366001725,99.828,92.39,0.001935464731735118
72,0.0036519136835529635,0.5145236834138632,99.88,92.25,0.0018128800512565522
73,0.004137249168946643,0.522083732187748,99.856,92.45,0.0016934406733817423
74,0.002986421938427887,0.5029928486421704,99.896,92.54,0.0015772644703565572
75,0.002743404010782069,0.5051882790774107,99.92,92.71,0.0014644660940672635
76,0.0022180292385119618,0.503881292194128,99.922,92.65,0.001355156862892944
77,0.002250021203675845,0.5285121204704046,99.928,92.81,0.0012494446518477027
78,0.0022710298700806624,0.5203778987377882,99.918,92.68,0.001147433786121055
79,0.0016040447952436715,0.5251052967458963,99.958,92.76,0.0010492249381215486
80,0.0016757176047441738,0.5165982586145401,99.956,92.72,0.0009549150281252639
81,0.0012252195724578665,0.5055591465160251,99.968,92.91,0.000864597128627192
82,0.0012257385546509303,0.5183423461019993,99.966,92.75,0.0007783603724899262
83,0.001061013120638063,0.5351977807283401,99.964,92.75,0.0006962898649802817
84,0.001093420082040032,0.5398025460541248,99.964,92.63,0.0006184665997806825
85,0.0006465440211307412,0.5453465621173382,99.99,92.78,0.0005449673790581614
86,0.0010150770846379033,0.5383390516974031,99.958,92.87,0.0004758647376699035
87,0.0009180614749638458,0.5421402539685368,99.962,92.93,0.0004112268715800957
88,0.0007978426094932892,0.5408358983695507,99.98,92.92,0.0003511175705587435
89,0.0007798971807694246,0.5432475462555886,99.976,92.87,0.00029559615522887296
90,0.00089878561354216,0.5347817750647664,99.97,93.04,0.0002447174185242325
91,0.0005813452353459303,0.5316140166670084,99.988,93.04,0.00019853157161528535
92,0.0005540263822656744,0.532739040479064,99.988,93.07,0.00015708419435684528
93,0.00042717686397978456,0.5266340362839401,99.99,93.01,0.00012041619030626346
94,0.0005409076397544738,0.537511703595519,99.988,92.89,8.856374635655646e-05
95,0.0004567150478858988,0.5366885676980019,99.984,93.0,6.155829702431174e-05
96,0.0004889809165991947,0.5379062989726663,99.992,93.01,3.94264934276112e-05
97,0.000596487801364774,0.5326655766926706,99.982,92.99,2.2190176984600033e-05
98,0.000469423663727978,0.5318835604283959,99.988,92.91,9.866357858642211e-06
99,0.000663750648749779,0.538356256056577,99.976,92.99,2.4671981713420015e-06
