,train_loss,test_loss,train_ACC,test_ACC,lr
50,0.03489248832399526,0.6039344038069249,98.832,88.69,0.005000000000000004
51,0.033639917225765106,0.5511628498136997,98.846,89.72,0.004842946204609362
52,0.03219506938886993,0.5385419322550297,98.926,90.07,0.004686047402353437
53,0.028200483314640572,0.5877671062946319,99.016,89.63,0.004529458433407432
54,0.028258503182455326,0.574603618234396,99.052,89.73,0.0043733338321784825
55,0.024947119709413948,0.6163078613579274,99.108,88.74,0.004217827674798849
56,0.028291018049725714,0.5196994039416313,99.096,90.39,0.00406309342707138
57,0.02118389873409315,0.5618444998562336,99.24,89.87,0.003909283793017292
58,0.020746184250517316,0.5646773873269558,99.32,90.1,0.0037565505641757287
59,0.02106193652974389,0.5711752696335316,99.254,89.56,0.0036050444698038572
60,0.019414273688815,0.5812465063482523,99.346,90.0,0.003454915028125267
61,0.015662105638942325,0.5772519643604755,99.422,90.19,0.003306310398773546
62,0.015078283252689959,0.6276120012998581,99.486,89.28,0.0031593772365766143
63,0.014609998904655109,0.6274066981673241,99.494,89.87,0.0030142605468260987
64,0.014042010939771744,0.5787571719288827,99.532,90.56,0.002871103542174639
65,0.011401485033330919,0.5906108918786049,99.636,90.39,0.002730047501302268
66,0.012035109922248165,0.5736716918647289,99.596,90.45,0.0025912316294914245
67,0.009602627760204879,0.6130995562672615,99.656,90.26,0.002454792921248145
68,0.009020996834159635,0.5894108989089727,99.696,90.76,0.002320866025105017
69,0.009027951153415337,0.6149768990278244,99.696,90.79,0.002189583110739348
70,0.00858066028405768,0.6089818836003542,99.722,90.63,0.002061073738537636
71,0.007204778025933432,0.5791558088734746,99.744,90.74,0.001935464731735118
72,0.006269328987791293,0.568089968264103,99.794,91.11,0.0018128800512565522
73,0.005456776152897264,0.5756509311497211,99.844,90.79,0.0016934406733817423
74,0.004680307376451696,0.5782693769037723,99.856,90.82,0.0015772644703565572
75,0.004901028226922883,0.5758161323517561,99.862,91.14,0.0014644660940672635
76,0.003531180862489197,0.5931101428717375,99.896,91.09,0.001355156862892944
77,0.0037347545675427804,0.5981583681702614,99.888,91.04,0.0012494446518477027
78,0.003336818992693806,0.6225289161503315,99.89,90.98,0.001147433786121055
79,0.0035037394200233283,0.6031129123270511,99.902,91.1,0.0010492249381215486
80,0.002444205250672136,0.6141947960853577,99.932,90.98,0.0009549150281252639
81,0.002237949109183463,0.6052585782110691,99.936,91.42,0.000864597128627192
82,0.002527920457347401,0.6046053049713374,99.932,91.2,0.0007783603724899262
83,0.0024752918246440806,0.5960535038262605,99.932,91.31,0.0006962898649802817
84,0.0024503627495147283,0.6006877326965332,99.924,91.35,0.0006184665997806825
85,0.0022875781436633514,0.5981713044643402,99.942,91.26,0.0005449673790581614
86,0.0015110520512873495,0.5996409967541695,99.958,91.29,0.0004758647376699035
87,0.0015587752062800628,0.6113492764532567,99.964,91.33,0.0004112268715800957
88,0.0011462743712544186,0.6131429696828127,99.978,91.15,0.0003511175705587435
89,0.0011734665741546578,0.6035892513394355,99.976,91.3,0.00029559615522887296
90,0.0009570924628609451,0.6080364166200161,99.984,91.18,0.0002447174185242325
91,0.0009676950835885823,0.6141883492469787,99.974,91.03,0.00019853157161528535
92,0.0010984530055160892,0.6112087887525558,99.978,91.24,0.00015708419435684528
93,0.0011832936122032488,0.6070293618738651,99.966,91.14,0.00012041619030626346
94,0.0009852320965406795,0.6078355395793915,99.984,91.15,8.856374635655646e-05
95,0.001107150877839984,0.6045058631896972,99.966,91.24,6.155829702431174e-05
96,0.0009196930638755589,0.6140095567703248,99.974,91.13,3.94264934276112e-05
97,0.0009028674473118795,0.6105429814755916,99.978,91.27,2.2190176984600033e-05
98,0.0007713273756744084,0.6087217417359352,99.982,91.24,9.866357858642211e-06
99,0.0008642915189671686,0.6095703753829003,99.976,91.33,2.4671981713420015e-06
