,train_loss,test_loss,train_ACC,test_ACC,lr
49,0.3070730898919923,0.5598871774971486,89.546,82.97,0.1
50,0.30432625053941137,0.513703185915947,89.504,83.18,0.1
51,0.30309610268877596,0.6166910642385482,89.664,80.12,0.1
52,0.3049141704426397,0.4343053488433361,89.502,84.71,0.1
53,0.30067046644056544,0.452622309923172,89.664,85.02,0.1
54,0.3012104782530719,0.6020097729563713,89.56,81.43,0.1
55,0.3023308276215478,0.41739624097943306,89.642,86.11,0.1
56,0.30198487986231703,0.37491028420627115,89.66,87.69,0.1
57,0.295486927451685,0.7115693473815918,89.808,78.23,0.1
58,0.30362395576351436,0.4438300310075283,89.574,85.63,0.1
59,0.2959501489882579,0.4944730046391487,89.94,84.51,0.1
60,0.30054361756195497,0.5359057822823524,89.742,82.68,0.1
61,0.29415558663475544,0.4495197543501854,89.982,85.69,0.1
62,0.2974591793878304,0.44207794964313507,89.802,85.93,0.1
63,0.2941954180483928,0.42977901458740236,90.016,85.76,0.1
64,0.2934217489207797,0.5257106752693653,89.854,83.47,0.1
65,0.3018589625730539,0.7562964624166488,89.696,77.63,0.1
66,0.29552075857549065,0.43766080603003504,90.02,85.48,0.1
67,0.2956653017064799,0.5429266053438186,89.898,82.81,0.1
68,0.2931839487398677,0.4692616631090641,90.006,84.88,0.1
69,0.2950973594966142,0.47276855826377867,89.894,84.34,0.1
70,0.29215133925685494,0.5288517296314239,90.03,82.98,0.1
71,0.29317575235805854,0.4838462218642235,90.138,84.79,0.1
72,0.285024963262136,0.43713620930910113,90.308,85.85,0.1
73,0.29699944801952527,0.6684209260344506,89.81,80.88,0.1
74,0.29587537692407206,0.480094925314188,89.884,84.11,0.1
75,0.2940667695020471,0.4540015664696693,89.954,85.19,0.1
76,0.2928857310958531,0.44197808772325514,89.882,85.55,0.1
77,0.29416420598469123,0.42812987372279165,89.942,86.01,0.1
78,0.28458141053424163,0.7081855878233909,90.272,78.82,0.1
79,0.29036560004858103,0.42208636820316314,90.054,86.64,0.1
80,0.28704864545094083,0.4942541527748108,90.142,83.94,0.1
81,0.2885221473091399,0.5281227922439575,90.12,83.2,0.1
82,0.2888875418840467,0.46778004184365274,90.06,84.38,0.1
83,0.2879202740881449,0.6362245979905129,90.022,80.54,0.1
84,0.2895435680208914,0.4353745749592781,90.094,85.46,0.1
85,0.28632819481060634,0.38956895992159846,90.222,87.23,0.1
86,0.28196923892058984,0.6775586983561516,90.424,80.89,0.1
87,0.2882509488621941,0.3696526864916086,90.106,87.91,0.1
88,0.28370372760478796,0.7830421850085258,90.246,77.94,0.1
89,0.2884717623862769,0.4752171188592911,90.22,84.37,0.1
90,0.28171125820378207,0.5386793929338455,90.466,83.0,0.1
91,0.2838815512026058,0.585528122484684,90.332,81.67,0.1
92,0.28978526744696187,0.4214729896187782,89.966,86.28,0.1
93,0.2897825532633325,0.5403970146179199,90.132,82.92,0.1
94,0.2850194904581665,0.4498338422179222,90.186,85.04,0.1
95,0.28377348062632335,0.5219905364513397,90.296,83.02,0.1
96,0.2875258702298869,0.5169327831268311,90.134,83.46,0.1
97,0.287401920446502,0.4294867670536041,90.266,86.51,0.1
98,0.29122177768698737,0.5266037744283676,90.062,82.51,0.1
99,0.2825637402589364,0.5297647243738175,90.284,83.89,0.1
